region_id,association_id,route_id,origin,via,destination
1001,800032,700918,Edenvale Edenmall Taxi Rank,John Nyanga Drive,Tembisa Swazi Inn Taxi Rank
1001,800032,700920,Edenvale Jabula Taxi Rank,Right Into R25,Tembisa Swazi Inn Taxi Rank
1001,800032,700922,Phomolong Taxi Rank,Centenary Road,Modderfontein Taxi Rank
1001,800032,700924,Edenvale Eastleigh Commuters Taxi Rank,Laurie Road,Esivanabaqca Bus Stop Temporary Allocated Taxi Rank
1001,800032,700926,Edenvale Eastleigh Commuters Taxi Rank,Commissioner Street,Kruis Street Temporary Allocated Taxi Rank
1001,800032,700928,Edenvale Eastleigh Commuters Taxi Rank,Mamashianoke Drive,Tembisa Swazi Inn Taxi Rank
1001,800032,700930,Betschana Taxi Rank,Pritchard Street,Kruis Street Temporary Allocated Taxi Rank
1001,800032,700932,Edenvale Edenmall Taxi Rank,Benjamen Ntlhane Drive,Esivanabaqca Bus Stop Temporary Allocated Taxi Rank
1001,800032,700934,Edenvale Betschana Taxi Rank,Sephania Mathebula Drive,Esivanabaqca Bus Stop Temporary Allocated Taxi Rank
1001,800032,700936,Edenmall Taxi Rank,Victoria Road,Germiston Taxi Rank
1001,800032,700938,Betschana Taxi Rank,Maduna Street,Phomolong Taxi Rank
1001,800032,700940,Edenvale Jabula Taxi Rank,Pass Tembisa Thiteng Taxi Rank,Esivanabaqca Bus Stop Temporary Allocated Taxi Rank
1001,800032,700942,Edenvale Eastleigh Commuters Taxi Rank,Allandale Road,Kopanong Taxi Rank
1001,800032,700944,Edenvale Jabula Taxi Rank,Angel Fish Drive,Kopanong Taxi Rank
1001,800032,700946,Tsaka Taxi Rank,Shamrock Road,Germiston Taxi Rank
1001,800032,700948,Betschana Taxi Rank,Van Riebeeck Avenue,Germiston Taxi Rank
1001,800032,700950,Betschana Taxi Rank,Modderfontein Road,Kopanong Taxi Rank
1001,800032,700952,Edenvale Eastleigh Commuters Taxi Rank,Zuurfontein Road,Phomolong Taxi Rank
1001,800032,700954,Edenvale Jabula Taxi Rank,Terrece Road,Phomolong Taxi Rank
1001,800032,700956,Edenvale Edenmall Taxi Rank,Modderfontein Road,Kopanong Taxi Rank
1001,800032,700958,Tsaka Taxi Rank,Pass Jeppe Police Station,Kruis Street Temporary Allocated Taxi Rank
1001,800036,700980,Duduza Bluegum View Temporary Allocated Taxi Rank,550,Nigel Main Taxi Rank
1001,800036,700982,Duduza Bluegum View Temporary Allocated Taxi Rank,Vlakfontein Road,Brakpan Taxi Rank
1001,800036,700984,Duduza Bluegum View Taxi Rank,Letsapa Street,Nigel Main Taxi Rank
1001,800036,700986,Alra Park Taxi Rank,Springs Nigel Road,Nigel Station
1001,800036,700988,Alra Park Taxi Rank,Hendrick Verwoed Avenue,Nigel Main Taxi Rank
1001,800036,700990,Duduza Nala Taxi Rank,Vlakfontein Road,Brakpan Taxi Rank
1001,800036,700992,Duduza Nala Taxi Rank,Vlakfotein Road,Brakpan Taxi Rank
1001,800036,700994,"Duduza Bluegum View Temporary
Allocated Taxi Rank",Vlakfontein,Sharon Park Taxi Rank
1001,800036,700996,Duduza Nala Taxi Rank,Vlakfontein,Sharon Park Taxi Rank
1001,800036,700998,Nigel Main Taxi Rank,Nigel – Springs Road,Heidelberg Main Taxi Rank
1001,800036,701000,Nigel Main Taxi Rank,"Aerodrome
Road",Springs Main Taxi Rank
1001,800036,701002,Alra Park Taxi Rank,Balfour Road,"Vosterskroon Industrial
Area"
1001,800036,701004,Duduza Nala Taxi Rank,Elsburg Road,Brakpan Taxi Rank
1001,800036,701006,Duduza Nala Taxi Rank,Springs Road,Nigel Main Taxi Rank
1001,800036,701008,Duduza Bluegum View Temporary Allocated Taxi Rank,Duduza Road,Nigel Marievale Road
1001,800036,701010,Nigel Main Taxi Rank,Balfour Road,Devon Taxi Rank
1001,800036,701012,Nigel Main Taxi Rank,Ermelo Road,Springs Main Taxi Rank
1001,800036,701014,Duduza Bluegum View Temporary Allocated Taxi Rank,Gold Spot Temporary Allocated Taxi Rank,"Katlehong Kapta
Taxi Rank"
1001,800036,701016,Duduza Bluegum View  Taxi Rank,Bierman Road,Katlehong Kapta Taxi Rank
1001,800036,701018,Duduza Nala Taxi Rank,"Visagie
Road","Pretoriustad Industrial
Site"
1001,800036,701020,Nigel Main Taxi Rank,Greylingstad,Standerton Main Taxi Rank
1001,800036,701022,Duduza Bluegum View  Taxi Rank,Alberton Road,"Pretoriustad
Industrial Site"
1001,800036,701024,Duduza Bluegum View Temporary Allocated Taxi Rank,Kariba Road,Pretoriustad Industrial Site
1001,800036,701026,Duduza Nala Taxi Rank,Nigel Road,"Vosterkroon Industrial
Site Marie"
1001,800038,701028,Windmill Park Temporary Allocateed Taxi Rank,,
1001,800038,701030,Reiger Park Taxi Rank,Elandsfontein Taxi Rank,"East Rand Mall
Temporary Allocated Taxi Rank"
1001,800038,701032,Reiger Park Taxi Rank,Commissioner Street,Boksburg Town Mark
1001,800038,701034,Reiger Park Taxi Rank,M2,"Bree
Street Temporary
Allocated Taxi Rank"
1001,800038,701036,Windmill Park Temporary Allocated Taxi Rank,Commisioner Street,Boksburg Market Taxi Rank
1001,800038,701038,Ramaphosa Reiger Park,Voortrekker Street,"Germiston Station
Taxi Rank"
1001,800038,701040,East Rand Station Taxi Rank,Dekema Road,Dekema Temporary Allocated Taxi Rank
1001,800038,701042,East Rand Station Taxi Rank,Leeupoort,Benoni Station Taxi Rank
1001,800040,701044,Springs Main Taxi Rank,N1,"Prime Supermarket Taxi
Rank"
1001,800040,701046,Springs Main Taxi Rank,N1,"Prime Supermarket Taxi
Rank "
1001,800040,701048,Springs Main Taxi Rank,N17,Piet Retief
1001,800040,701050,Springs Main Taxi Rank,Bronkhorstpruit Road,Kwamhlanga Taxi Rank
1001,800040,701052,Springs Main Taxi Rank,Dundee Road,Tugela-Ferry Taxi Rank
1001,800040,701054,Springs Main Taxi Rank,Ermelo Road R29,"Lebohang Temporary
Allocated Taxi Rank"
1001,800040,701056,Springs Main Taxi Rank,"Bronkhorstpruit Road R42,",Marble Hall Taxi Rank
1001,800040,701058,Springs Main Taxi Rank,N4,Nelspruit Taxi Rank
1001,800040,701060,Springs Main Taxi Rank,N17,Ermelo Taxi Rank
1001,800040,701062,Springs Main Taxi Rank,Ermelo,"Piet Retief Taxi
Association"
1001,800040,701064,Springs Main Taxi Rank,N17,"Embhalenhle Taxi
Rank"
1001,800040,701066,Springs Main Taxi Rank,Ermelo,Piet Retief Taxi Rank
1001,800040,701068,Springs Main Taxi Rank,N1,"Prime Supermarket Taxi
Rank"
1001,800040,701070,Springs Main Taxi Rank,Lusikisiki,Umtata Main Rank
1001,800040,701072,Springs Main Taxi Rank,N3,Umtata Nu
1001,800040,701074,Springs Main Taxi Rank,Cofimvaba,Umtata
1001,800040,701076,Springs Main Taxi Rank,Fernie Taxi Rank,Enhlazatshe Taxi Rank
1001,800040,701078,Springs Main Taxi Rank,Cofimvaba,Umtata Main Rank
1001,800040,701080,Springs Main Taxi Rank,N12,Kwagafontein Plaza Taxi Rank
1001,800040,701082,Springs Main Taxi Rank,Moloto Road,Kwagafontein Plaza Taxi Rank
1001,800040,701084,Springs Main Taxi Rank,29,Secunda Taxi Rank
1001,800040,701086,Springs Main Taxi Rank,555,Witbank Taxi Rank
1001,800040,701088,Springs Main Taxi Rank,Vulindlela Taxi Rank,Witbank Taxi Rank
1001,800040,701090,Springs Main Taxi Rank,N4,Bushbuckridge Taxi Rank
1001,800040,701092,Springs Main Taxi Rank,Witbank Road,Delmas Taxi Rank
1001,800040,701094,Springs Main Taxi Rank,Ermelo,Pongola Taxi Rank
1001,800040,701096,Springs Taxi Rank,Witbank N12,Burgersforth Taxi Rank
1001,800040,701098,Springs Main Taxi Rank,42,Jane Furse Taxi Rank
1001,800042,701100,Springs Main Taxi Rank,29,Benoni Station Taxi Rank
1001,800042,701102,Springs Main Taxi Rank,29,Benoni Station Taxi Rank
1001,800042,701104,Springs Main Taxi Rank,N17,Johannesburg Park City Main Taxi Rank
1001,800042,701106,Springs Main Taxi Rank,555,Las Vegas Taxi Rank (Etwatwa)
1001,800042,701108,Springs Main Taxi Rank,Main Reef Road,Brakpan Taxi Rank
1001,800042,701110,Majola Taxi Rank(Kwathema),Alberton Road,Natalspruit Hospital Taxi Rank (In Katlehong)
1001,800042,701112,Springs Main Taxi Rank,Paul Kruger Road,Daveyton Main Taxi Rank
1001,800042,701114,Springs Main Taxi Rank,29,Impumelelo Road Temporary Allocated Taxi Rank(Devon)
1001,800042,701116,Springs Main Taxi Rank,Kgasoane Street,Nkosi Majola Street (Kwathema)
1001,800042,701118,Springs Main Taxi Rank,Kgasoane Street,Kgasoane Street (Kwathema)
1001,800042,701120,Springs Main Taxi Rank,Springs West Road,Springs Main Taxi Rank
1001,800042,701122,Springs Main Taxi Rank,Thema Road,Hlala -Baduza Street
1001,800042,701124,Springs Main Taxi Rank,Sam Ngema,Springs Main Taxi Rank
1001,800042,701126,Springs Main Taxi Rank,Springs West Road,Extension 2 &4 (Kwa Thema)
1001,800042,701128,Springs Main Taxi Rank,Masebeni Street,Extension 3(Kwa Thema)
1001,800042,701130,Springs Main Taxi Rank,Nigel Road,Selcourt Taxi Rank
1001,800042,701132,Springs Main Taxi Rank,Wit Road,Selcourt Taxi Rank
1001,800042,701134,Springs Main Taxi Rank,3Rd Street,"Enstra Temporary
Allocated Taxi Rank"
1001,800042,701136,Springs Main Taxi Rank,Vlakfontein Road,Duduza Nala Taxi Rank
1001,800042,701138,Springs Main Taxi Rank,Springs West Road,Duduza Nala Taxi Rank
1001,800042,701140,Springs Main Taxi Rank,Voortrekker Street,Tugela -Ferry Taxi Rank
1001,800044,701142,Germiston Main Taxi Rank,N12,Taung Taxi Rank
1001,800044,701144,Germiston Station Taxi Rank,29,Kuruman Taxi Rank
1001,800044,701146,Germiston Main Taxi Rank,14Th Avenue,Rustenburg Taxi Rank
1001,800044,701148,Germiston Main Taxi Rank,N12,"India Centre
Taxi Rank"
1001,800046,701150,Tembisa Thiteng Taxi Rank,Allandale Road (K101),Randburg Taxi Rank
1001,800046,701152,Thiteng Taxi Rank,55,Kyalami Business Park Temporary Allocated Taxi Rank
1001,800046,701154,,,
1001,800046,701156,Thiteng Taxi Rank,Old Pretoria Road (R564),Alexandra Pan Africa Taxi Rank
1001,800046,701158,Thiteng Taxi Rank,Edenvale Hospital,Alexandra Pan Africa Taxi Rank
1001,800046,701160,Tembisa Thiteng Taxi Rank,Long Meadow,Jewish Home Temporary Allocated Taxi Rank
